5ea825309e45472ee617564c;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825279e45472ee6f285b1;5ea8251f9e45472ee6ad0b46;Trip;35304|0|2018-12-01 11\:45\:18.6610|2018-12-01 11\:55\:35.3040|616|Subscriber|1969;(1588077761880,9223372036854775807),(1543664718661,1543665335304)
5ea825309e45472ee61739ba;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824e19e45472ee63e9cc9;5ea824ee9e45472ee6d14321;Trip;27160|1|2018-10-01 08\:39\:56.8590|2018-10-01 09\:01\:03.1880|1266|Subscriber|1977;(1588077761880,9223372036854775807),(1538383196859,1538384463188)
5ea825309e45472ee617787e;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824ec9e45472ee6bc4c78;5ea8252d9e45472ee60c6538;Trip;21351|1|2018-08-01 09\:22\:40.7480|2018-08-01 09\:30\:33.3010|472|Subscriber|1991;(1588077761880,9223372036854775807),(1533115360748,1533115833301)
5ea825319e45472ee617847c;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824dd9e45472ee6189ad6;5ea824d29e45472ee693bb2e;Trip;32442|2|2018-01-22 12\:44\:25.2590|2018-01-22 13\:05\:32.9620|1267|Subscriber|1975;(1588077761880,9223372036854775807),(1516625065259,1516626332962)
5ea825319e45472ee617e8a2;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824fc9e45472ee65f53f5;5ea825229e45472ee6c62895;Trip;34981|1|2018-12-01 12\:49\:21.6460|2018-12-01 12\:59\:55.2050|633|Subscriber|1976;(1588077761880,9223372036854775807),(1543668561646,1543669195205)
5ea825319e45472ee617e9b5;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824ef9e45472ee6d462d9;5ea824cc9e45472ee64f048e;Trip;33763|2|2018-10-01 09\:58\:08.3020|2018-10-01 10\:11\:18.9130|790|Subscriber|1978;(1588077761880,9223372036854775807),(1538387888302,1538388678913)
5ea825319e45472ee6187141;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825049e45472ee6b6ae81;5ea8250e9e45472ee615121d;Trip;32725|1|2018-08-01 12\:26\:57.3040|2018-08-01 12\:29\:59.8580|182|Subscriber|1986;(1588077761880,9223372036854775807),(1533126417304,1533126599858)
5ea825319e45472ee617ff4d;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825139e45472ee6473f06;5ea825169e45472ee6675aca;Trip;26715|1|2018-07-12 18\:18\:06.2570|2018-07-12 18\:35\:45.1890|1058|Subscriber|1981;(1588077761880,9223372036854775807),(1531419486257,1531420545189)
5ea825319e45472ee6187f1d;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825119e45472ee636bf88;5ea8250f9e45472ee62188f8;Trip;17151|1|2018-12-01 14\:04\:47.2320|2018-12-01 14\:09\:28.4550|281|Subscriber|1985;(1588077761880,9223372036854775807),(1543673087232,1543673368455)
5ea825309e45472ee615de49;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825199e45472ee681d5bd;5ea8251b9e45472ee68afb8d;Trip;30957|1|2018-11-01 00\:55\:50.5280|2018-11-01 01\:15\:49.8290|1199|Subscriber|1992;(1588077761880,9223372036854775807),(1541033750528,1541034949829)
5ea825319e45472ee618945f;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824e29e45472ee64ccf16;5ea824ff9e45472ee682223d;Trip;33254|1|2018-08-01 12\:41\:37.2500|2018-08-01 12\:54\:17.5950|760|Subscriber|1982;(1588077761880,9223372036854775807),(1533127297250,1533128057595)
5ea825319e45472ee6189f08;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825239e45472ee6d2308f;5ea825149e45472ee652dd11;Trip;33025|0|2018-08-01 12\:51\:22.8360|2018-08-01 13\:05\:10.6920|827|Subscriber|1969;(1588077761880,9223372036854775807),(1533127882836,1533128710692)
5ea825319e45472ee6188018;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824f09e45472ee6df4cb3;5ea824ee9e45472ee6c935dc;Trip;31534|2|2018-11-01 11\:02\:47.4460|2018-11-01 11\:04\:36.0490|108|Subscriber|1987;(1588077761880,9223372036854775807),(1541070167446,1541070276049)
5ea825319e45472ee618a5f2;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824ee9e45472ee6d14321;5ea825139e45472ee6473f06;Trip;32175|1|2018-10-01 12\:11\:09.5970|2018-10-01 12\:13\:31.7570|142|Subscriber|1957;(1588077761880,9223372036854775807),(1538395869597,1538396011757)
5ea825319e45472ee618a5fc;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824e19e45472ee63e9cc9;5ea825129e45472ee63ab4c8;Trip;24976|2|2018-10-01 12\:11\:10.4650|2018-10-01 12\:39\:04.3950|1673|Subscriber|1988;(1588077761880,9223372036854775807),(1538395870465,1538397544395)
5ea825319e45472ee6189dd7;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824e59e45472ee67040f8;5ea824f29e45472ee6fece48;Trip;26771|2|2018-07-15 11\:41\:09.5410|2018-07-15 11\:49\:33.5790|504|Subscriber|1986;(1588077761880,9223372036854775807),(1531654869541,1531655373579)
5ea825309e45472ee6161a56;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824e19e45472ee63d499d;5ea824d49e45472ee6b28baa;Trip;32658|1|2018-10-01 06\:44\:02.7500|2018-10-01 07\:00\:20.3020|977|Subscriber|1988;(1588077761880,9223372036854775807),(1538376242750,1538377220302)
5ea825319e45472ee6190655;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea8252f9e45472ee613ca37;5ea824f79e45472ee62dc64f;Trip;30802|1|2018-01-12 16\:30\:06.6440|2018-01-12 16\:39\:28.8990|562|Subscriber|1980;(1588077761880,9223372036854775807),(1515774606644,1515775168899)
5ea8257d9e45472ee6196716;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824c59e45472ee6faf174;5ea824d49e45472ee6b28baa;Trip;17052|2|2018-10-01 13\:49\:36.9750|2018-10-01 13\:53\:59.0300|262|Subscriber|1977;(1588077761880,9223372036854775807),(1538401776975,1538402039030)
5ea825309e45472ee617259f;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824fc9e45472ee667642a;5ea825279e45472ee6ee25ab;Trip;30059|1|2018-10-01 08\:33\:03.5470|2018-10-01 08\:44\:26.8110|683|Subscriber|1979;(1588077761880,9223372036854775807),(1538382783547,1538383466811)
5ea8267a9e45472ee619e0c4;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea8252a9e45472ee603f21b;5ea825079e45472ee6d6939c;Trip;34357|1|2018-11-01 14\:19\:07.8890|2018-11-01 14\:47\:53.9350|1726|Subscriber|1964;(1588077761880,9223372036854775807),(1541081947889,1541083673935)
5ea825309e45472ee616e8df;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea8251b9e45472ee6901bb6;5ea824e79e45472ee6832a84;Trip;25194|2|2018-07-21 15\:15\:23.5470|2018-07-21 15\:22\:54.2270|450|Subscriber|1983;(1588077761880,9223372036854775807),(1532186123547,1532186574227)
5ea825309e45472ee616c058;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824c69e45472ee60fe60b;5ea824ce9e45472ee66e1e57;Trip;24897|2|2018-03-16 11\:18\:55.3320|2018-03-16 11\:43\:39.9430|1484|Subscriber|1956;(1588077761880,9223372036854775807),(1521199135332,1521200619943)
5ea825319e45472ee617daab;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825139e45472ee6473f06;5ea824c99e45472ee633a759;Trip;28838|2|2018-04-25 15\:07\:06.6490|2018-04-25 15\:12\:56.3980|349|Subscriber|1976;(1588077761880,9223372036854775807),(1524668826649,1524669176398)
5ea8267a9e45472ee61a074f;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824cc9e45472ee64ffa0c;5ea824cf9e45472ee67673c6;Trip;30076|1|2018-12-01 19\:31\:32.2930|2018-12-01 19\:43\:44.3700|732|Subscriber|1984;(1588077761880,9223372036854775807),(1543692692293,1543693424370)
5ea825319e45472ee618399c;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea8251b9e45472ee68afb8d;5ea824d09e45472ee6841ecd;Trip;14923|1|2018-11-01 10\:10\:42.8590|2018-11-01 10\:16\:00.7210|317|Subscriber|1971;(1588077761880,9223372036854775807),(1541067042859,1541067360721)
5ea825309e45472ee6175a74;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824dc9e45472ee60bc561;5ea825229e45472ee6ca2b1a;Trip;19853|1|2018-08-01 09\:12\:58.8700|2018-08-01 09\:18\:00.3190|301|Subscriber|1959;(1588077761880,9223372036854775807),(1533114778870,1533115080319)
5ea825319e45472ee6188d43;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824c49e45472ee6f65b5a;5ea824d99e45472ee6e4b2c3;Trip;32656|2|2018-01-24 23\:08\:19.7050|2018-01-24 23\:26\:08.8680|1069|Subscriber|1980;(1588077761880,9223372036854775807),(1516835299705,1516836368868)
5ea825309e45472ee6172f97;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824c69e45472ee60fe60b;5ea825309e45472ee6159d1c;Trip;16379|2|2018-07-10 18\:01\:36.3980|2018-07-10 18\:26\:05.4700|1469|Subscriber|1966;(1588077761880,9223372036854775807),(1531245696398,1531247165470)
5ea825309e45472ee6167c80;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825139e45472ee6473f06;5ea824f59e45472ee61c6ada;Trip;31039|1|2018-01-02 09\:13\:24.4330|2018-01-02 09\:18\:38.1770|313|Subscriber|1975;(1588077761880,9223372036854775807),(1514884404433,1514884718177)
5ea825319e45472ee6181c57;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825079e45472ee6d6939c;5ea824d19e45472ee68dbbbc;Trip;31602|1|2018-03-01 09\:16\:21.3330|2018-03-01 09\:27\:12.8990|651|Subscriber|1983;(1588077761880,9223372036854775807),(1519895781333,1519896432899)
5ea825319e45472ee618bbd2;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824e19e45472ee63b6167;5ea824ef9e45472ee6d46617;Trip;20843|2|2018-01-12 16\:52\:32.5110|2018-01-12 17\:04\:40.2470|727|Subscriber|1979;(1588077761880,9223372036854775807),(1515775952511,1515776680247)
5ea8267a9e45472ee61a53d9;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824f79e45472ee62fbbe5;5ea8250a9e45472ee6eebebc;Trip;19271|2|2018-10-01 15\:49\:51.1900|2018-10-01 16\:42\:13.3100|3142|Customer|1986;(1588077761880,9223372036854775807),(1538408991190,1538412133310)
5ea825309e45472ee616f796;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824d49e45472ee6b28baa;5ea824f39e45472ee6051027;Trip;17684|1|2018-10-01 08\:15\:26.6820|2018-10-01 08\:22\:14.0640|407|Subscriber|1980;(1588077761880,9223372036854775807),(1538381726682,1538382134064)
5ea825319e45472ee617d83b;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825249e45472ee6db5c0d;5ea824e09e45472ee6350d81;Trip;19053|2|2018-03-26 09\:11\:42.2270|2018-03-26 09\:19\:29.2610|467|Subscriber|1956;(1588077761880,9223372036854775807),(1522055502227,1522055969261)
5ea825319e45472ee618352a;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825129e45472ee63ab4c8;5ea825029e45472ee6a14591;Trip;31274|1|2018-01-22 08\:53\:22.1220|2018-01-22 09\:02\:06.5030|524|Subscriber|1987;(1588077761880,9223372036854775807),(1516611202122,1516611726503)
5ea8267a9e45472ee61b3d20;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824cb9e45472ee64b9427;5ea825289e45472ee6f6917a;Trip;16649|1|2018-12-02 13\:52\:25.8660|2018-12-02 14\:25\:50.9850|2005|Customer|1990;(1588077761880,9223372036854775807),(1543758745866,1543760750985)
5ea8267a9e45472ee61b3b2b;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824fa9e45472ee64db197;5ea824cd9e45472ee65eadf3;Trip;25946|2|2018-01-25 07\:29\:04.0960|2018-01-25 07\:33\:29.6250|265|Subscriber|1989;(1588077761880,9223372036854775807),(1516865344096,1516865609625)
5ea825319e45472ee61940c3;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825079e45472ee6d6939c;5ea825119e45472ee637eb32;Trip;14648|2|2018-04-23 15\:03\:38.9120|2018-04-23 15\:09\:24.9570|346|Subscriber|1984;(1588077761880,9223372036854775807),(1524495818912,1524496164957)
5ea8256b9e45472ee6195a0d;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824dd9e45472ee6189ad6;5ea824d09e45472ee6808008;Trip;25990|2|2018-04-06 18\:31\:57.9560|2018-04-06 18\:44\:31.2430|753|Subscriber|1991;(1588077761880,9223372036854775807),(1523039517956,1523040271243)
5ea8267a9e45472ee61b208f;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824c49e45472ee6f65b5a;5ea825049e45472ee6b6ae81;Trip;25486|1|2018-04-24 14\:56\:05.2360|2018-04-24 14\:59\:24.5440|199|Subscriber|1990;(1588077761880,9223372036854775807),(1524581765236,1524581964544)
5ea8267a9e45472ee61b325e;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824c49e45472ee6eed8f4;5ea825269e45472ee6e4e28c;Trip;27602|1|2018-07-08 06\:44\:29.7490|2018-07-08 06\:46\:07.5410|97|Subscriber|1963;(1588077761880,9223372036854775807),(1531032269749,1531032367541)
5ea8267a9e45472ee61aa934;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825129e45472ee63ab4c8;5ea824c69e45472ee60e971e;Trip;25756|1|2018-04-29 09\:30\:27.3700|2018-04-29 09\:36\:46.1890|378|Subscriber|1992;(1588077761880,9223372036854775807),(1524994227370,1524994606189)
5ea8267b9e45472ee61b77e0;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824e49e45472ee65c58bf;5ea824d19e45472ee68b68ff;Trip;16345|1|2018-07-04 19\:14\:35.6410|2018-07-04 19\:23\:40.5600|544|Subscriber|1995;(1588077761880,9223372036854775807),(1530731675641,1530732220560)
5ea825319e45472ee617a8e3;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825229e45472ee6c93ea5;5ea824cd9e45472ee65d4fcc;Trip;30774|1|2018-12-01 12\:23\:07.6990|2018-12-01 12\:31\:20.0640|492|Subscriber|1994;(1588077761880,9223372036854775807),(1543666987699,1543667480064)
5ea8267a9e45472ee61b1e45;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824c49e45472ee6eed8f4;5ea824f19e45472ee6ef4359;Trip;31009|1|2018-07-03 16\:27\:39.0680|2018-07-03 16\:32\:29.7900|290|Subscriber|1969;(1588077761880,9223372036854775807),(1530635259068,1530635549790)
5ea8267b9e45472ee61baa01;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825029e45472ee69bd733;5ea825049e45472ee6b7c76f;Trip;18452|1|2018-01-23 11\:51\:22.1300|2018-01-23 11\:58\:56.7330|454|Subscriber|1991;(1588077761880,9223372036854775807),(1516708282130,1516708736733)
5ea825319e45472ee617a1ed;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824e19e45472ee63b6167;5ea824ee9e45472ee6cda39a;Trip;28044|2|2018-10-01 09\:25\:41.8150|2018-10-01 09\:35\:02.8600|561|Subscriber|1982;(1588077761880,9223372036854775807),(1538385941815,1538386502860)
5ea825319e45472ee6186f4f;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824c49e45472ee6f65b5a;5ea824c99e45472ee6299595;Trip;31130|1|2018-01-15 10\:38\:32.1420|2018-01-15 10\:46\:48.7030|496|Subscriber|1997;(1588077761880,9223372036854775807),(1516012712142,1516013208703)
5ea8267b9e45472ee61bc3a9;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825129e45472ee63ab4c8;5ea824d29e45472ee69bfd43;Trip;29754|1|2018-07-05 14\:47\:28.0480|2018-07-05 14\:54\:51.9580|443|Subscriber|1987;(1588077761880,9223372036854775807),(1530802048048,1530802491958)
5ea8267b9e45472ee61c0698;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea8252f9e45472ee613ca37;5ea824f79e45472ee62dc64f;Trip;30422|1|2018-04-10 20\:02\:38.9900|2018-04-10 20\:10\:58.5730|499|Subscriber|1967;(1588077761880,9223372036854775807),(1523390558990,1523391058573)
5ea825309e45472ee616bfa1;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824c69e45472ee60fe60b;5ea8252a9e45472ee6009cc6;Trip;30167|1|2018-03-16 07\:38\:11.1520|2018-03-16 08\:10\:54.1580|1963|Subscriber|1963;(1588077761880,9223372036854775807),(1521185891152,1521187854158)
5ea8267a9e45472ee619f272;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824cd9e45472ee65cb2be;5ea824cd9e45472ee65cb2be;Trip;27497|0|2018-10-01 15\:01\:28.8370|2018-10-01 15\:16\:07.1350|878|Customer|1969;(1588077761880,9223372036854775807),(1538406088837,1538406967135)
5ea825319e45472ee61922ae;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825079e45472ee6d6939c;5ea824dc9e45472ee60bc561;Trip;31534|1|2018-04-12 14\:21\:15.1220|2018-04-12 14\:27\:04.5160|349|Subscriber|1983;(1588077761880,9223372036854775807),(1523542875122,1523543224516)
5ea825319e45472ee61909b0;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825119e45472ee6358c93;5ea825129e45472ee63a90e3;Trip;18965|1|2018-03-27 12\:14\:53.6610|2018-03-27 13\:26\:56.4360|4322|Subscriber|1978;(1588077761880,9223372036854775807),(1522152893661,1522157216436)
5ea825319e45472ee618c281;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824d69e45472ee6c3da2c;5ea8252f9e45472ee61510a0;Trip;25041|1|2018-12-01 14\:36\:53.6220|2018-12-01 14\:49\:05.4100|731|Subscriber|1983;(1588077761880,9223372036854775807),(1543675013622,1543675745410)
5ea825309e45472ee6176195;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea8252a9e45472ee603f538;5ea825129e45472ee63c20ac;Trip;26417|1|2018-08-01 09\:14\:23.4550|2018-08-01 09\:23\:42.4410|558|Subscriber|1966;(1588077761880,9223372036854775807),(1533114863455,1533115422441)
5ea8267a9e45472ee61a834e;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824c89e45472ee6283b6f;5ea824e39e45472ee6554f44;Trip;16709|1|2018-11-01 15\:38\:34.6380|2018-11-01 15\:41\:45.9360|191|Subscriber|1975;(1588077761880,9223372036854775807),(1541086714638,1541086905936)
5ea8267b9e45472ee61c50bb;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824fb9e45472ee6528754;5ea8251b9e45472ee68afb8d;Trip;25878|1|2018-03-14 07\:36\:55.2610|2018-03-14 07\:42\:38.4800|343|Subscriber|1968;(1588077761880,9223372036854775807),(1521013015261,1521013358480)
5ea8267b9e45472ee61c65f0;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824e09e45472ee6350d81;5ea824e39e45472ee655d8d1;Trip;19401|1|2018-04-12 18\:01\:31.5160|2018-04-12 18\:10\:47.4850|555|Subscriber|1992;(1588077761880,9223372036854775807),(1523556091516,1523556647485)
5ea825319e45472ee618d93c;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825069e45472ee6ccdf6d;5ea825259e45472ee6dba158;Trip;34960|1|2018-11-01 12\:00\:14.3170|2018-11-01 12\:08\:10.0250|475|Subscriber|1992;(1588077761880,9223372036854775807),(1541073614317,1541074090025)
5ea825309e45472ee6177fe5;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824c69e45472ee60fe60b;5ea825289e45472ee6f5ea79;Trip;30846|1|2018-07-24 09\:10\:04.5780|2018-07-24 09\:16\:00.7620|356|Subscriber|1962;(1588077761880,9223372036854775807),(1532423404578,1532423760762)
5ea8267b9e45472ee61c8ded;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824f39e45472ee6073f66;5ea825019e45472ee694a646;Trip;16453|2|2018-10-01 18\:23\:03.0220|2018-10-01 18\:28\:42.4500|339|Subscriber|1988;(1588077761880,9223372036854775807),(1538418183022,1538418522450)
5ea8257f9e45472ee6198230;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea8251f9e45472ee6ad0b46;5ea8250e9e45472ee61a6e7c;Trip;20172|1|2018-11-01 13\:32\:39.7820|2018-11-01 13\:41\:27.9090|528|Subscriber|1986;(1588077761880,9223372036854775807),(1541079159782,1541079687909)
5ea825919e45472ee619aedb;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea8250e9e45472ee615121d;5ea824f39e45472ee60091ae;Trip;26055|1|2018-11-01 13\:42\:50.8600|2018-11-01 13\:55\:02.6620|731|Subscriber|1986;(1588077761880,9223372036854775807),(1541079770860,1541080502662)
5ea8267b9e45472ee61b66c7;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824d19e45472ee68b68ff;5ea825129e45472ee63a90e3;Trip;20769|1|2018-12-02 14\:28\:08.5390|2018-12-02 14\:40\:57.6850|769|Subscriber|1987;(1588077761880,9223372036854775807),(1543760888539,1543761657685)
5ea8267b9e45472ee61cbfe1;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824f79e45472ee62d85ee;5ea824e49e45472ee666814a;Trip;30409|1|2018-12-03 06\:31\:37.6080|2018-12-03 06\:38\:33.3430|415|Subscriber|1988;(1588077761880,9223372036854775807),(1543818697608,1543819113343)
5ea8267a9e45472ee61aa44b;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824e69e45472ee677587b;5ea824f99e45472ee6485f6c;Trip;17666|1|2018-01-12 09\:31\:26.1510|2018-01-12 09\:32\:45.4350|79|Subscriber|1995;(1588077761880,9223372036854775807),(1515749486151,1515749565435)
5ea8267a9e45472ee61aa1e2;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825009e45472ee68b89be;5ea824ee9e45472ee6c9ea6e;Trip;33819|1|2018-10-01 16\:22\:56.8730|2018-10-01 16\:28\:56.2760|359|Subscriber|1985;(1588077761880,9223372036854775807),(1538410976873,1538411336276)
5ea8267a9e45472ee61ab27b;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825179e45472ee66bc3c5;5ea825119e45472ee638a6a9;Trip;26515|1|2018-08-01 17\:39\:02.8190|2018-08-01 17\:45\:42.4790|399|Subscriber|1985;(1588077761880,9223372036854775807),(1533145142819,1533145542479)
5ea8267a9e45472ee619d738;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824cc9e45472ee64ffa0c;5ea8252a9e45472ee603f538;Trip;17365|1|2018-11-01 14\:07\:32.7600|2018-11-01 14\:20\:20.6560|767|Subscriber|1953;(1588077761880,9223372036854775807),(1541081252760,1541082020656)
5ea8267b9e45472ee61d41c9;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea825119e45472ee638e644;5ea824ef9e45472ee6da80b9;Trip;20298|1|2018-08-01 23\:48\:31.8180|2018-08-01 23\:56\:57.9350|506|Subscriber|1984;(1588077761880,9223372036854775807),(1533167311818,1533167817935)
5ea8267b9e45472ee61d3372;[5ea824c19e45475f04573d31,5ea824c19e45475f04573d30];5ea824e19e45472ee63b6167;5ea824ca9e45472ee63d8b88;Trip;32569|1|2018-07-06 09\:09\:55.9760|2018-07-06 09\:15\:06.2810|310|Subscriber|1989;(1588077761880,9223372036854775807),(1530868195976,1530868506281)
